break out wrench,loose,Item,Observation,loose break out wrench,0,1,HAS_OBSERVATION
loose,break out wrench,Observation,Item,loose break out wrench,1,0,O
break out wrench,hydraulic fitting,Item,Item,hydraulic fitting loose break out wrench,0,2,APPEARS_WITH
hydraulic fitting,break out wrench,Item,Item,hydraulic fitting loose break out wrench,2,0,O
loose,hydraulic fitting,Observation,Item,hydraulic fitting loose,1,2,O
hydraulic fitting,loose,Item,Observation,hydraulic fitting loose,2,1,HAS_OBSERVATION
not working,inverter,Observation,Item,inverter not working,0,1,O
inverter,not working,Item,Observation,inverter not working,1,0,HAS_OBSERVATION
not working,81,Observation,Cardinality,81 inverter not working,0,2,O
81,not working,Cardinality,Observation,81 inverter not working,2,0,O
not working,drill,Observation,Item,drill 81 inverter not working,0,3,O
drill,not working,Item,Observation,drill 81 inverter not working,3,0,HAS_OBSERVATION
inverter,81,Item,Cardinality,81 inverter,1,2,HAS_CARDINALITY
81,inverter,Cardinality,Item,81 inverter,2,1,O
inverter,drill,Item,Item,drill 81 inverter,1,3,O
drill,inverter,Item,Item,drill 81 inverter,3,1,APPEARS_WITH
81,drill,Cardinality,Item,drill 81,2,3,O
drill,81,Item,Cardinality,drill 81,3,2,HAS_CARDINALITY
repairs,flexible exhaust,Activity,Item,flexible exhaust has temp repairs,0,1,O
flexible exhaust,repairs,Item,Activity,flexible exhaust has temp repairs,1,0,HAS_ACTIVITY
tracks,operater,Item,Agent,operater concerned about tracks,0,1,HAS_AGENT
operater,tracks,Agent,Item,operater concerned about tracks,1,0,O
replacing,breakout fork,Activity,Item,breakout fork needs replacing,0,1,O
breakout fork,replacing,Item,Activity,breakout fork needs replacing,1,0,HAS_ACTIVITY
deck,in,Item,Location,in deck,0,1,HAS_LOCATION
in,deck,Location,Item,in deck,1,0,O
deck,repair,Item,Activity,repair crack in deck,0,2,HAS_ACTIVITY
repair,deck,Activity,Item,repair crack in deck,2,0,O
in,repair,Location,Activity,repair crack in,1,2,O
repair,in,Activity,Location,repair crack in,2,1,O
carousel,in,Item,Location,in carousel,0,1,HAS_LOCATION
in,carousel,Location,Item,in carousel,1,0,O
carousel,rod,Item,Item,rod back in carousel,0,2,APPEARS_WITH
rod,carousel,Item,Item,rod back in carousel,2,0,O
carousel,put,Item,Activity,put rod back in carousel,0,3,HAS_ACTIVITY
put,carousel,Activity,Item,put rod back in carousel,3,0,O
in,rod,Location,Item,rod back in,1,2,O
rod,in,Item,Location,rod back in,2,1,HAS_LOCATION
in,put,Location,Activity,put rod back in,1,3,O
put,in,Activity,Location,put rod back in,3,1,O
rod,put,Item,Activity,put rod,2,3,HAS_ACTIVITY
put,rod,Activity,Item,put rod,3,2,O
guide,rotary head,Item,Item,rotary head guide,0,1,APPEARS_WITH
rotary head,guide,Item,Item,rotary head guide,1,0,O
guide,on,Item,Location,on rotary head guide,0,2,HAS_LOCATION
on,guide,Location,Item,on rotary head guide,2,0,O
guide,bolts,Item,Consumable,bolts on rotary head guide,0,3,HAS_CONSUMABLE
bolts,guide,Consumable,Item,bolts on rotary head guide,3,0,O
guide,broken,Item,Observation,broken bolts on rotary head guide,0,4,HAS_OBSERVATION
broken,guide,Observation,Item,broken bolts on rotary head guide,4,0,O
rotary head,on,Item,Location,on rotary head,1,2,HAS_LOCATION
on,rotary head,Location,Item,on rotary head,2,1,O
rotary head,bolts,Item,Consumable,bolts on rotary head,1,3,HAS_CONSUMABLE
bolts,rotary head,Consumable,Item,bolts on rotary head,3,1,O
rotary head,broken,Item,Observation,broken bolts on rotary head,1,4,HAS_OBSERVATION
broken,rotary head,Observation,Item,broken bolts on rotary head,4,1,O
on,bolts,Location,Consumable,bolts on,2,3,O
bolts,on,Consumable,Location,bolts on,3,2,O
on,broken,Location,Observation,broken bolts on,2,4,O
broken,on,Observation,Location,broken bolts on,4,2,O
bolts,broken,Consumable,Observation,broken bolts,3,4,O
broken,bolts,Observation,Consumable,broken bolts,4,3,O
needs adjusting,spider,Observation,Item,spider needs adjusting,0,1,O
spider,needs adjusting,Item,Observation,spider needs adjusting,1,0,HAS_OBSERVATION
needs adjusting,top,Observation,Location,top spider needs adjusting,0,2,O
top,needs adjusting,Location,Observation,top spider needs adjusting,2,0,O
needs adjusting,drill rod,Observation,Item,drill rod top spider needs adjusting,0,3,O
drill rod,needs adjusting,Item,Observation,drill rod top spider needs adjusting,3,0,HAS_OBSERVATION
spider,top,Item,Location,top spider,1,2,HAS_LOCATION
top,spider,Location,Item,top spider,2,1,O
spider,drill rod,Item,Item,drill rod top spider,1,3,O
drill rod,spider,Item,Item,drill rod top spider,3,1,APPEARS_WITH
top,drill rod,Location,Item,drill rod top,2,3,O
drill rod,top,Item,Location,drill rod top,3,2,HAS_LOCATION
batteries,replace,Item,Activity,replace batteries,0,1,HAS_ACTIVITY
replace,batteries,Activity,Item,replace batteries,1,0,O
slow,cylinder,Observation,Item,cylinder slow,0,1,O
cylinder,slow,Item,Observation,cylinder slow,1,0,HAS_OBSERVATION
slow,positioner arm,Observation,Item,positioner arm cylinder slow,0,2,O
positioner arm,slow,Item,Observation,positioner arm cylinder slow,2,0,HAS_OBSERVATION
cylinder,positioner arm,Item,Item,positioner arm cylinder,1,2,APPEARS_WITH
positioner arm,cylinder,Item,Item,positioner arm cylinder,2,1,O
not working,light,Observation,Item,light not working,0,1,O
light,not working,Item,Observation,light not working,1,0,HAS_OBSERVATION
not working,lock,Observation,Item,lock light not working,0,2,O
lock,not working,Item,Observation,lock light not working,2,0,HAS_OBSERVATION
not working,mast,Observation,Item,mast lock light not working,0,3,O
mast,not working,Item,Observation,mast lock light not working,3,0,HAS_OBSERVATION
light,lock,Item,Item,lock light,1,2,APPEARS_WITH
lock,light,Item,Item,lock light,2,1,O
light,mast,Item,Item,mast lock light,1,3,APPEARS_WITH
mast,light,Item,Item,mast lock light,3,1,O
lock,mast,Item,Item,mast lock,2,3,APPEARS_WITH
mast,lock,Item,Item,mast lock,3,2,O
leaking,muffler,Observation,Item,muffler leaking,0,1,O
muffler,leaking,Item,Observation,muffler leaking,1,0,HAS_OBSERVATION
leaking,to,Observation,Location,to muffler leaking,0,2,O
to,leaking,Location,Observation,to muffler leaking,2,0,O
leaking,flexi pipe,Observation,Item,flexi pipe to muffler leaking,0,3,O
flexi pipe,leaking,Item,Observation,flexi pipe to muffler leaking,3,0,HAS_OBSERVATION
muffler,to,Item,Location,to muffler,1,2,HAS_LOCATION
to,muffler,Location,Item,to muffler,2,1,O
muffler,flexi pipe,Item,Item,flexi pipe to muffler,1,3,O
flexi pipe,muffler,Item,Item,flexi pipe to muffler,3,1,APPEARS_WITH
to,flexi pipe,Location,Item,flexi pipe to,2,3,O
flexi pipe,to,Item,Location,flexi pipe to,3,2,HAS_LOCATION
ball valve,bullhose,Item,Item,bullhose ball valve,0,1,APPEARS_WITH
bullhose,ball valve,Item,Item,bullhose ball valve,1,0,O
ball valve,replace,Item,Activity,replace bullhose ball valve,0,2,HAS_ACTIVITY
replace,ball valve,Activity,Item,replace bullhose ball valve,2,0,O
bullhose,replace,Item,Activity,replace bullhose,1,2,HAS_ACTIVITY
replace,bullhose,Activity,Item,replace bullhose,2,1,O
hole,slow pulling,Item,Observation,slow pulling out of hole,0,1,HAS_OBSERVATION
slow pulling,hole,Observation,Item,slow pulling out of hole,1,0,O
hole,hydraulic,Item,Item,hydraulic slow pulling out of hole,0,2,APPEARS_WITH
hydraulic,hole,Item,Item,hydraulic slow pulling out of hole,2,0,O
slow pulling,hydraulic,Observation,Item,hydraulic slow pulling,1,2,O
hydraulic,slow pulling,Item,Observation,hydraulic slow pulling,2,1,HAS_OBSERVATION
on,bull hose,Location,Item,bull hose on,0,1,O
bull hose,on,Item,Location,bull hose on,1,0,HAS_LOCATION
on,replace,Location,Activity,replace bull hose on,0,2,O
replace,on,Activity,Location,replace bull hose on,2,0,O
bull hose,replace,Item,Activity,replace bull hose,1,2,HAS_ACTIVITY
replace,bull hose,Activity,Item,replace bull hose,2,1,O
remounting,needs,Activity,Observation,needs remounting,0,1,O
needs,remounting,Observation,Activity,needs remounting,1,0,O
remounting,pyro tube,Activity,Item,pyro tube needs remounting,0,2,O
pyro tube,remounting,Item,Activity,pyro tube needs remounting,2,0,HAS_ACTIVITY
needs,pyro tube,Observation,Item,pyro tube needs,1,2,O
pyro tube,needs,Item,Observation,pyro tube needs,2,1,HAS_OBSERVATION
commercial,two-way,Item,Item,two-way and commercial,0,1,APPEARS_WITH
two-way,commercial,Item,Item,two-way and commercial,1,0,O
commercial,poor reception,Item,Observation,poor reception on two-way and commercial,0,2,HAS_OBSERVATION
poor reception,commercial,Observation,Item,poor reception on two-way and commercial,2,0,O
two-way,poor reception,Item,Observation,poor reception on two-way,1,2,HAS_OBSERVATION
poor reception,two-way,Observation,Item,poor reception on two-way,2,1,O
failed,pump drive,Observation,Item,pump drive failed,0,1,O
pump drive,failed,Item,Observation,pump drive failed,1,0,HAS_OBSERVATION
failed,to,Observation,Location,to pump drive failed,0,2,O
to,failed,Location,Observation,to pump drive failed,2,0,O
failed,driveline,Observation,Item,driveline to pump drive failed,0,3,O
driveline,failed,Item,Observation,driveline to pump drive failed,3,0,HAS_OBSERVATION
pump drive,to,Item,Location,to pump drive,1,2,HAS_LOCATION
to,pump drive,Location,Item,to pump drive,2,1,O
pump drive,driveline,Item,Item,driveline to pump drive,1,3,O
driveline,pump drive,Item,Item,driveline to pump drive,3,1,APPEARS_WITH
to,driveline,Location,Item,driveline to,2,3,O
driveline,to,Item,Location,driveline to,3,2,HAS_LOCATION
track,right hand,Item,Location,right hand track,0,1,HAS_LOCATION
right hand,track,Location,Item,right hand track,1,0,O
track,droped,Item,Observation,droped off right hand track,0,2,HAS_OBSERVATION
droped,track,Observation,Item,droped off right hand track,2,0,O
right hand,droped,Location,Observation,droped off right hand,1,2,O
droped,right hand,Observation,Location,droped off right hand,2,1,O
glass,main,Item,Specifier,main glass,0,1,HAS_SPECIFIER
main,glass,Specifier,Item,main glass,1,0,O
glass,on,Item,Location,on main glass,0,2,HAS_LOCATION
on,glass,Location,Item,on main glass,2,0,O
glass,keeper,Item,Item,keeper on main glass,0,3,APPEARS_WITH
keeper,glass,Item,Item,keeper on main glass,3,0,O
glass,window,Item,Item,window keeper on main glass,0,4,APPEARS_WITH
window,glass,Item,Item,window keeper on main glass,4,0,O
glass,top,Item,Location,top window keeper on main glass,0,5,HAS_LOCATION
top,glass,Location,Item,top window keeper on main glass,5,0,O
glass,repair,Item,Activity,repair top window keeper on main glass,0,6,HAS_ACTIVITY
repair,glass,Activity,Item,repair top window keeper on main glass,6,0,O
main,on,Specifier,Location,on main,1,2,O
on,main,Location,Specifier,on main,2,1,O
main,keeper,Specifier,Item,keeper on main,1,3,O
keeper,main,Item,Specifier,keeper on main,3,1,HAS_SPECIFIER
main,window,Specifier,Item,window keeper on main,1,4,O
window,main,Item,Specifier,window keeper on main,4,1,HAS_SPECIFIER
main,top,Specifier,Location,top window keeper on main,1,5,O
top,main,Location,Specifier,top window keeper on main,5,1,O
main,repair,Specifier,Activity,repair top window keeper on main,1,6,O
repair,main,Activity,Specifier,repair top window keeper on main,6,1,O
on,keeper,Location,Item,keeper on,2,3,O
keeper,on,Item,Location,keeper on,3,2,HAS_LOCATION
on,window,Location,Item,window keeper on,2,4,O
window,on,Item,Location,window keeper on,4,2,HAS_LOCATION
on,top,Location,Location,top window keeper on,2,5,O
top,on,Location,Location,top window keeper on,5,2,O
on,repair,Location,Activity,repair top window keeper on,2,6,O
repair,on,Activity,Location,repair top window keeper on,6,2,O
keeper,window,Item,Item,window keeper,3,4,APPEARS_WITH
window,keeper,Item,Item,window keeper,4,3,O
keeper,top,Item,Location,top window keeper,3,5,HAS_LOCATION
top,keeper,Location,Item,top window keeper,5,3,O
keeper,repair,Item,Activity,repair top window keeper,3,6,HAS_ACTIVITY
repair,keeper,Activity,Item,repair top window keeper,6,3,O
window,top,Item,Location,top window,4,5,HAS_LOCATION
top,window,Location,Item,top window,5,4,O
window,repair,Item,Activity,repair top window,4,6,HAS_ACTIVITY
repair,window,Activity,Item,repair top window,6,4,O
top,repair,Location,Activity,repair top,5,6,O
repair,top,Activity,Location,repair top,6,5,O
blower,replace,Item,Activity,replace bab blower,0,1,HAS_ACTIVITY
replace,blower,Activity,Item,replace bab blower,1,0,O
dip stick,pump box,Item,Item,pump box dip stick,0,1,APPEARS_WITH
pump box,dip stick,Item,Item,pump box dip stick,1,0,O
dip stick,aux,Item,Specifier,aux pump box dip stick,0,2,HAS_SPECIFIER
aux,dip stick,Specifier,Item,aux pump box dip stick,2,0,O
dip stick,replace,Item,Activity,replace aux pump box dip stick,0,3,HAS_ACTIVITY
replace,dip stick,Activity,Item,replace aux pump box dip stick,3,0,O
pump box,aux,Item,Specifier,aux pump box,1,2,HAS_SPECIFIER
aux,pump box,Specifier,Item,aux pump box,2,1,O
pump box,replace,Item,Activity,replace aux pump box,1,3,HAS_ACTIVITY
replace,pump box,Activity,Item,replace aux pump box,3,1,O
aux,replace,Specifier,Activity,replace aux,2,3,O
replace,aux,Activity,Specifier,replace aux,3,2,O
not working,air con,Observation,Item,air con not working,0,1,O
air con,not working,Item,Observation,air con not working,1,0,HAS_OBSERVATION
not working,cab,Observation,Item,cab air con not working,0,2,O
cab,not working,Item,Observation,cab air con not working,2,0,HAS_OBSERVATION
air con,cab,Item,Item,cab air con,1,2,APPEARS_WITH
cab,air con,Item,Item,cab air con,2,1,O
resealing,requires,Activity,Observation,requires resealing,0,1,O
requires,resealing,Observation,Activity,requires resealing,1,0,O
resealing,motor,Activity,Item,motor requires resealing,0,2,O
motor,resealing,Item,Activity,motor requires resealing,2,0,HAS_ACTIVITY
resealing,rotary head,Activity,Item,rotary head motor requires resealing,0,3,O
rotary head,resealing,Item,Activity,rotary head motor requires resealing,3,0,HAS_ACTIVITY
resealing,lh,Activity,Location,lh rotary head motor requires resealing,0,4,O
lh,resealing,Location,Activity,lh rotary head motor requires resealing,4,0,O
requires,motor,Observation,Item,motor requires,1,2,O
motor,requires,Item,Observation,motor requires,2,1,HAS_OBSERVATION
requires,rotary head,Observation,Item,rotary head motor requires,1,3,O
rotary head,requires,Item,Observation,rotary head motor requires,3,1,HAS_OBSERVATION
requires,lh,Observation,Location,lh rotary head motor requires,1,4,O
lh,requires,Location,Observation,lh rotary head motor requires,4,1,O
motor,rotary head,Item,Item,rotary head motor,2,3,APPEARS_WITH
rotary head,motor,Item,Item,rotary head motor,3,2,O
motor,lh,Item,Location,lh rotary head motor,2,4,HAS_LOCATION
lh,motor,Location,Item,lh rotary head motor,4,2,O
rotary head,lh,Item,Location,lh rotary head,3,4,HAS_LOCATION
lh,rotary head,Location,Item,lh rotary head,4,3,O
stem.,not holding,Item,Observation,not holding stem.,0,1,HAS_OBSERVATION
not holding,stem.,Observation,Item,not holding stem.,1,0,O
stem.,cups,Item,Item,cups not holding stem.,0,2,O
cups,stem.,Item,Item,cups not holding stem.,2,0,APPEARS_WITH
stem.,positioner arm,Item,Item,positioner arm cups not holding stem.,0,3,O
positioner arm,stem.,Item,Item,positioner arm cups not holding stem.,3,0,APPEARS_WITH
not holding,cups,Observation,Item,cups not holding,1,2,O
cups,not holding,Item,Observation,cups not holding,2,1,HAS_OBSERVATION
not holding,positioner arm,Observation,Item,positioner arm cups not holding,1,3,O
positioner arm,not holding,Item,Observation,positioner arm cups not holding,3,1,HAS_OBSERVATION
cups,positioner arm,Item,Item,positioner arm cups,2,3,APPEARS_WITH
positioner arm,cups,Item,Item,positioner arm cups,3,2,O
not working,hydraulic safety switch,Observation,Item,hydraulic safety switch not working,0,1,O
hydraulic safety switch,not working,Item,Observation,hydraulic safety switch not working,1,0,HAS_OBSERVATION
glass,in,Item,Location,in the glass,0,1,HAS_LOCATION
in,glass,Location,Item,in the glass,1,0,O
glass,crack,Item,Observation,crack in the glass,0,2,HAS_OBSERVATION
crack,glass,Observation,Item,crack in the glass,2,0,O
glass,cab door,Item,Item,cab door has a crack in the glass,0,3,O
cab door,glass,Item,Item,cab door has a crack in the glass,3,0,APPEARS_WITH
in,crack,Location,Observation,crack in,1,2,O
crack,in,Observation,Location,crack in,2,1,O
in,cab door,Location,Item,cab door has a crack in,1,3,O
cab door,in,Item,Location,cab door has a crack in,3,1,HAS_LOCATION
crack,cab door,Observation,Item,cab door has a crack,2,3,O
cab door,crack,Item,Observation,cab door has a crack,3,2,HAS_OBSERVATION
slow,one,Observation,Cardinality,one trrack is slow,0,1,O
one,slow,Cardinality,Observation,one trrack is slow,1,0,O
tool box,operators,Item,Agent,operators tool box,0,1,HAS_AGENT
operators,tool box,Agent,Item,operators tool box,1,0,O
tool box,fit,Item,Activity,fit operators tool box,0,2,HAS_ACTIVITY
fit,tool box,Activity,Item,fit operators tool box,2,0,O
operators,fit,Agent,Activity,fit operators,1,2,O
fit,operators,Activity,Agent,fit operators,2,1,O
sub.,drill rods,Item,Item,drill rods & sub.,0,1,O
drill rods,sub.,Item,Item,drill rods & sub.,1,0,APPEARS_WITH
sub.,replace,Item,Activity,replace drill rods & sub.,0,2,HAS_ACTIVITY
replace,sub.,Activity,Item,replace drill rods & sub.,2,0,O
drill rods,replace,Item,Activity,replace drill rods,1,2,HAS_ACTIVITY
replace,drill rods,Activity,Item,replace drill rods,2,1,O
batteries,check,Item,Activity,check batteries,0,1,HAS_ACTIVITY
check,batteries,Activity,Item,check batteries,1,0,O
not working,jack,Observation,Item,jack not working,0,1,O
jack,not working,Item,Observation,jack not working,1,0,HAS_OBSERVATION
not working,interlocks,Observation,Item,interlocks not working,0,1,O
interlocks,not working,Item,Observation,interlocks not working,1,0,HAS_OBSERVATION
not working,mast,Observation,Item,mast interlocks not working,0,2,O
mast,not working,Item,Observation,mast interlocks not working,2,0,HAS_OBSERVATION
interlocks,mast,Item,Item,mast interlocks,1,2,APPEARS_WITH
mast,interlocks,Item,Item,mast interlocks,2,1,O
blowers,cab,Item,Item,cab blowers,0,1,APPEARS_WITH
cab,blowers,Item,Item,cab blowers,1,0,O
blowers,to,Item,Location,to cab blowers,0,2,HAS_LOCATION
to,blowers,Location,Item,to cab blowers,2,0,O
blowers,regulators,Item,Item,regulators to cab blowers,0,3,APPEARS_WITH
regulators,blowers,Item,Item,regulators to cab blowers,3,0,O
blowers,fit,Item,Activity,fit regulators to cab blowers,0,4,HAS_ACTIVITY
fit,blowers,Activity,Item,fit regulators to cab blowers,4,0,O
cab,to,Item,Location,to cab,1,2,HAS_LOCATION
to,cab,Location,Item,to cab,2,1,O
cab,regulators,Item,Item,regulators to cab,1,3,APPEARS_WITH
regulators,cab,Item,Item,regulators to cab,3,1,O
cab,fit,Item,Activity,fit regulators to cab,1,4,HAS_ACTIVITY
fit,cab,Activity,Item,fit regulators to cab,4,1,O
to,regulators,Location,Item,regulators to,2,3,O
regulators,to,Item,Location,regulators to,3,2,HAS_LOCATION
to,fit,Location,Activity,fit regulators to,2,4,O
fit,to,Activity,Location,fit regulators to,4,2,O
regulators,fit,Item,Activity,fit regulators,3,4,HAS_ACTIVITY
fit,regulators,Activity,Item,fit regulators,4,3,O
runner,in,Item,Location,in runner,0,1,HAS_LOCATION
in,runner,Location,Item,in runner,1,0,O
runner,chain,Item,Item,chain back in runner,0,2,O
chain,runner,Item,Item,chain back in runner,2,0,APPEARS_WITH
runner,put,Item,Activity,put chain back in runner,0,3,HAS_ACTIVITY
put,runner,Activity,Item,put chain back in runner,3,0,O
in,chain,Location,Item,chain back in,1,2,O
chain,in,Item,Location,chain back in,2,1,HAS_LOCATION
in,put,Location,Activity,put chain back in,1,3,O
put,in,Activity,Location,put chain back in,3,1,O
chain,put,Item,Activity,put chain,2,3,HAS_ACTIVITY
put,chain,Activity,Item,put chain,3,2,O
fitting,bullhose,Item,Item,bullhose fitting,0,1,O
bullhose,fitting,Item,Item,bullhose fitting,1,0,APPEARS_WITH
fitting,broken,Item,Observation,broken bullhose fitting,0,2,HAS_OBSERVATION
broken,fitting,Observation,Item,broken bullhose fitting,2,0,O
bullhose,broken,Item,Observation,broken bullhose,1,2,HAS_OBSERVATION
broken,bullhose,Observation,Item,broken bullhose,2,1,O
pipe,bull hose,Item,Item,bull hose with steel pipe,0,1,O
bull hose,pipe,Item,Item,bull hose with steel pipe,1,0,APPEARS_WITH
pipe,replace,Item,Activity,replace bull hose with steel pipe,0,2,HAS_ACTIVITY
replace,pipe,Activity,Item,replace bull hose with steel pipe,2,0,O
bull hose,replace,Item,Activity,replace bull hose,1,2,HAS_ACTIVITY
replace,bull hose,Activity,Item,replace bull hose,2,1,O
worn,sprocket carrier,Observation,Item,sprocket carrier worn,0,1,O
sprocket carrier,worn,Item,Observation,sprocket carrier worn,1,0,HAS_OBSERVATION
worn,lh,Observation,Location,lh sprocket carrier worn,0,2,O
lh,worn,Location,Observation,lh sprocket carrier worn,2,0,O
sprocket carrier,lh,Item,Location,lh sprocket carrier,1,2,HAS_LOCATION
lh,sprocket carrier,Location,Item,lh sprocket carrier,2,1,O
hard to open,cab door,Observation,Item,cab door hard to open,0,1,O
cab door,hard to open,Item,Observation,cab door hard to open,1,0,HAS_OBSERVATION
spider,in,Item,Location,in spider,0,1,HAS_LOCATION
in,spider,Location,Item,in spider,1,0,O
spider,stuck,Item,Observation,stuck in spider,0,2,HAS_OBSERVATION
stuck,spider,Observation,Item,stuck in spider,2,0,O
spider,drill rod,Item,Item,drill rod stuck in spider,0,3,O
drill rod,spider,Item,Item,drill rod stuck in spider,3,0,APPEARS_WITH
in,stuck,Location,Observation,stuck in,1,2,O
stuck,in,Observation,Location,stuck in,2,1,O
in,drill rod,Location,Item,drill rod stuck in,1,3,O
drill rod,in,Item,Location,drill rod stuck in,3,1,HAS_LOCATION
stuck,drill rod,Observation,Item,drill rod stuck,2,3,O
drill rod,stuck,Item,Observation,drill rod stuck,3,2,HAS_OBSERVATION
not working,lights,Observation,Item,lights not working,0,1,O
lights,not working,Item,Observation,lights not working,1,0,HAS_OBSERVATION
not working,def-several,Observation,Cardinality,def-several lights not working,0,2,O
def-several,not working,Cardinality,Observation,def-several lights not working,2,0,O
lights,def-several,Item,Cardinality,def-several lights,1,2,HAS_CARDINALITY
def-several,lights,Cardinality,Item,def-several lights,2,1,O
terminal,batteries,Item,Item,batteries and terminal,0,1,O
batteries,terminal,Item,Item,batteries and terminal,1,0,APPEARS_WITH
terminal,replace,Item,Activity,replace batteries and terminal,0,2,HAS_ACTIVITY
replace,terminal,Activity,Item,replace batteries and terminal,2,0,O
batteries,replace,Item,Activity,replace batteries,1,2,HAS_ACTIVITY
replace,batteries,Activity,Item,replace batteries,2,1,O
rubbers,shute,Item,Item,shute rubbers,0,1,APPEARS_WITH
shute,rubbers,Item,Item,shute rubbers,1,0,O
rubbers,deck,Item,Item,deck shute rubbers,0,2,O
deck,rubbers,Item,Item,deck shute rubbers,2,0,APPEARS_WITH
rubbers,check and repair,Item,Activity,check and repair deck shute rubbers,0,3,HAS_ACTIVITY
check and repair,rubbers,Activity,Item,check and repair deck shute rubbers,3,0,O
shute,deck,Item,Item,deck shute,1,2,O
deck,shute,Item,Item,deck shute,2,1,APPEARS_WITH
shute,check and repair,Item,Activity,check and repair deck shute,1,3,HAS_ACTIVITY
check and repair,shute,Activity,Item,check and repair deck shute,3,1,O
deck,check and repair,Item,Activity,check and repair deck,2,3,HAS_ACTIVITY
check and repair,deck,Activity,Item,check and repair deck,3,2,O
completed,dies,Observation,Item,dies completed,0,1,O
dies,completed,Item,Observation,dies completed,1,0,HAS_OBSERVATION
completed,break out,Observation,Item,break out dies completed,0,2,O
break out,completed,Item,Observation,break out dies completed,2,0,HAS_OBSERVATION
completed,replace,Observation,Activity,replace break out dies completed,0,3,O
replace,completed,Activity,Observation,replace break out dies completed,3,0,O
dies,break out,Item,Item,break out dies,1,2,O
break out,dies,Item,Item,break out dies,2,1,APPEARS_WITH
dies,replace,Item,Activity,replace break out dies,1,3,HAS_ACTIVITY
replace,dies,Activity,Item,replace break out dies,3,1,O
break out,replace,Item,Activity,replace break out,2,3,HAS_ACTIVITY
replace,break out,Activity,Item,replace break out,3,2,O
seals,rod,Consumable,Item,rod seals,0,1,O
rod,seals,Item,Consumable,rod seals,1,0,HAS_CONSUMABLE
seals,leaking,Consumable,Observation,leaking rod seals,0,2,O
leaking,seals,Observation,Consumable,leaking rod seals,2,0,O
seals,jack,Consumable,Item,jack due to leaking rod seals,0,3,O
jack,seals,Item,Consumable,jack due to leaking rod seals,3,0,HAS_CONSUMABLE
rod,leaking,Item,Observation,leaking rod,1,2,HAS_OBSERVATION
leaking,rod,Observation,Item,leaking rod,2,1,O
rod,jack,Item,Item,jack due to leaking rod,1,3,O
jack,rod,Item,Item,jack due to leaking rod,3,1,APPEARS_WITH
leaking,jack,Observation,Item,jack due to leaking,2,3,O
jack,leaking,Item,Observation,jack due to leaking,3,2,HAS_OBSERVATION
come apart,pulldown chain,Observation,Item,pulldown chain come apart,0,1,O
pulldown chain,come apart,Item,Observation,pulldown chain come apart,1,0,HAS_OBSERVATION
come apart,lh side,Observation,Location,lh side pulldown chain come apart,0,2,O
lh side,come apart,Location,Observation,lh side pulldown chain come apart,2,0,O
pulldown chain,lh side,Item,Location,lh side pulldown chain,1,2,HAS_LOCATION
lh side,pulldown chain,Location,Item,lh side pulldown chain,2,1,O
worn,breakout dies,Observation,Item,breakout dies worn,0,1,O
breakout dies,worn,Item,Observation,breakout dies worn,1,0,HAS_OBSERVATION
u/s,lights,Observation,Item,lights u/s,0,1,O
lights,u/s,Item,Observation,lights u/s,1,0,HAS_OBSERVATION
u/s,lock,Observation,Item,lock lights u/s,0,2,O
lock,u/s,Item,Observation,lock lights u/s,2,0,HAS_OBSERVATION
u/s,mast,Observation,Item,mast lock lights u/s,0,3,O
mast,u/s,Item,Observation,mast lock lights u/s,3,0,HAS_OBSERVATION
lights,lock,Item,Item,lock lights,1,2,APPEARS_WITH
lock,lights,Item,Item,lock lights,2,1,O
lights,mast,Item,Item,mast lock lights,1,3,APPEARS_WITH
mast,lights,Item,Item,mast lock lights,3,1,O
lock,mast,Item,Item,mast lock,2,3,APPEARS_WITH
mast,lock,Item,Item,mast lock,3,2,O
sub,top,Item,Location,top sub,0,1,HAS_LOCATION
top,sub,Location,Item,top sub,1,0,O
sub,replace,Item,Activity,replace top sub,0,2,HAS_ACTIVITY
replace,sub,Activity,Item,replace top sub,2,0,O
sub,flip,Item,Activity,flip or replace top sub,0,3,HAS_ACTIVITY
flip,sub,Activity,Item,flip or replace top sub,3,0,O
top,replace,Location,Activity,replace top,1,2,O
replace,top,Activity,Location,replace top,2,1,O
top,flip,Location,Activity,flip or replace top,1,3,O
flip,top,Activity,Location,flip or replace top,3,1,O
replace,flip,Activity,Activity,flip or replace,2,3,O
flip,replace,Activity,Activity,flip or replace,3,2,O
engine,on,Item,Location,on NA engine,0,1,HAS_LOCATION
on,engine,Location,Item,on NA engine,1,0,O
engine,leak,Item,Observation,leak on NA engine,0,2,HAS_OBSERVATION
leak,engine,Observation,Item,leak on NA engine,2,0,O
engine,coolant,Item,Consumable,coolant leak on NA engine,0,3,HAS_CONSUMABLE
coolant,engine,Consumable,Item,coolant leak on NA engine,3,0,O
engine,repair,Item,Activity,repair coolant leak on NA engine,0,4,HAS_ACTIVITY
repair,engine,Activity,Item,repair coolant leak on NA engine,4,0,O
on,leak,Location,Observation,leak on,1,2,O
leak,on,Observation,Location,leak on,2,1,O
on,coolant,Location,Consumable,coolant leak on,1,3,O
coolant,on,Consumable,Location,coolant leak on,3,1,O
on,repair,Location,Activity,repair coolant leak on,1,4,O
repair,on,Activity,Location,repair coolant leak on,4,1,O
leak,coolant,Observation,Consumable,coolant leak,2,3,O
coolant,leak,Consumable,Observation,coolant leak,3,2,O
